n,seed,dim_full,mean_full,max_full,min_full,elapsed_time
1,27,3,0.0006143194416247406,0.0008794292654795076,0.00023381283924391822,0.12268530001165345
1,86,3,1.4905038843251728,2.0451967459395797,0.9388121944484391,0.13047560000268277
1,35,3,0.4438569538032981,0.6944953548070003,0.0009684724184846883,0.12093509999976959
1,90,3,0.20127262981570015,0.280615256163416,0.04951629489234054,0.11634020000929013
1,88,3,0.09287575119581622,0.13707107387862008,0.01564498474828072,0.12042310000106227
1,83,3,1.2914884578084243,1.8124376298376161,0.4202213556623973,0.12059740000404418
1,10,3,0.55000607523793,0.8048057205100578,0.08204449737407449,0.12150470000051428
1,78,3,0.02096842506319857,0.029322128577861938,0.01419506308295998,0.12040139999589883
1,82,3,0.28745179443633845,0.4136843930515825,0.13540138245083694,0.11627520000911318
1,22,3,0.0682952417042752,0.0756093732344957,0.05903182628311359,0.12385180000273976
1,69,3,1.7523715253699976,2.5252541828505497,0.44253291267642125,0.12103959999512881
1,94,3,1.0162999577880292,1.404541649367608,0.5762518173926595,0.12144370000169147
1,32,3,0.39894825699692565,0.6516597146200558,0.12480211488413216,0.11963489999470767
1,21,3,0.3083072518028011,0.4629687812670617,0.19822806097118445,0.11934440000914037
2,82,15,0.00872232256379963,0.016640226583544596,0.0026568061989658566,0.3891818999982206
2,15,15,0.022446513453972795,0.03296690911789962,0.009826747805549685,0.3882955999870319
2,4,15,0.007158568829892466,0.012174899464502984,0.0029001732463827447,0.3780222000059439
2,95,15,0.004445615882807797,0.0073645925487596945,0.001985708113204916,0.3828930000017863
2,36,15,0.004054040610005667,0.006904529635234444,0.0022773034782353646,0.38411999998788815
2,32,15,0.006692765838699332,0.01328001661557921,0.004625186673558141,0.3875736999907531
2,29,15,0.003021840374747333,0.004633124636773687,0.0016729814905772798,0.3937922999903094
2,18,15,0.014799657537378774,0.025489580719832067,0.006187804644282265,0.37437790000694804
2,95,15,0.004445615882807797,0.0073645925487596945,0.001985708113204916,0.3775695999938762
2,14,15,0.0043231584554844415,0.006354881052610758,0.001731037334664413,0.3820364999992307
2,87,15,0.019273011142736177,0.036566906615470914,0.0070696990023530895,0.3805588999966858
2,95,15,0.004445615882807797,0.0073645925487596945,0.001985708113204916,0.3814832999923965
2,70,15,0.010622837626673246,0.01959430443951476,0.004826054454677613,0.38082950000534765
2,12,15,0.02015056597247754,0.032413077962078,0.010649295232820469,0.3589621999999508
2,76,15,0.02783980020019063,0.03931970460788797,0.0068022442166773755,0.36104300001170486
2,55,15,0.005609109155788911,0.00869234250297356,0.0028669335141033726,0.3599491000059061
2,5,15,0.008550110500766685,0.012620189887227731,0.003779513662857356,0.36333530000410974
2,4,15,0.007158568829892466,0.012174899464502984,0.0029001732463827447,0.3682898999977624
2,12,15,0.02015056597247754,0.032413077962078,0.010649295232820469,0.3604278999991948
2,28,15,0.017607874527674972,0.0309554648394247,0.007919142179692152,0.362901199987391
2,30,15,0.021684169067089157,0.05069225334626401,0.009075002172545215,0.36434620000363793
2,65,15,0.010549787142733743,0.015848914673613716,0.0026070188219750974,0.3611372000013944
2,78,15,0.005997487393916139,0.011166241407356128,0.0017769118250771112,0.3633527999918442
2,4,15,0.007158568829892466,0.012174899464502984,0.0029001732463827447,0.36378319999494124
2,72,15,0.0033966297976767324,0.004936578400607031,0.0011881346525940695,0.3604308000067249
2,26,15,0.017382698870584,0.02998701183432442,0.008045798155503284,0.3612881000008201
2,92,15,0.006318056958225055,0.010158978879318332,0.0016360163084698052,0.3658752000046661
2,84,15,0.006677987852146712,0.014118779581379786,0.0017895898619417106,0.36202899999625515
2,90,15,0.00999980879138637,0.016677143265981773,0.0022160565822523506,0.3602390000014566
2,70,15,0.010622837626673246,0.01959430443951476,0.004826054454677613,0.36162910000712145
2,54,15,0.013770593113378422,0.025355390609902294,0.00434287853232622,0.3588402000023052
2,29,15,0.003021840374747333,0.004633124636773687,0.0016729814905772798,0.36141509999288246
2,58,15,0.006865015937399649,0.015142732356626843,0.003376617247674804,0.3645200000028126
2,76,15,0.02783980020019063,0.03931970460788797,0.0068022442166773755,0.36518989999603946
2,36,15,0.004054040610005667,0.006904529635234444,0.0022773034782353646,0.3628536000032909
2,1,15,0.008056517619498431,0.01681199816420811,0.0023542528781550203,0.35703230000217445
2,98,15,0.008856301871133244,0.015411262836781457,0.004743191493107519,0.3614962999999989
2,21,15,0.011454626197849866,0.021481382788407284,0.005034500014694572,0.36141179999685846
2,90,15,0.00999980879138637,0.016677143265981773,0.0022160565822523506,0.3623911000031512
2,55,15,0.005609109155788911,0.00869234250297356,0.0028669335141033726,0.35956070000247564
2,44,15,0.02789385070144353,0.05021061987390487,0.010316577312258867,0.3671269999904325
2,36,15,0.004054040610005667,0.006904529635234444,0.0022773034782353646,0.3592086999997264
2,20,15,0.045505591699110455,0.07316313552663803,0.02366631417836855,0.35984150000149384
2,28,15,0.017607874527674972,0.0309554648394247,0.007919142179692152,0.3613340000010794
2,98,15,0.008856301871133244,0.015411262836781457,0.004743191493107519,0.3612728000007337
2,44,15,0.02789385070144353,0.05021061987390487,0.010316577312258867,0.35876800000551157
2,14,15,0.0043231584554844415,0.006354881052610758,0.001731037334664413,0.3612571999983629
2,12,15,0.02015056597247754,0.032413077962078,0.010649295232820469,0.3596925000019837
2,49,15,0.02173166817093598,0.03372378471840439,0.0049735428257164935,0.358250199991744
2,13,15,0.008498957157580258,0.02075731706156079,0.0023638917753039997,0.36379229999147356
2,46,15,0.01028177438055971,0.015024655378697512,0.004890607366868929,0.3605841000098735
2,45,15,0.005521155260483298,0.011493821849447824,0.0026581633634438265,0.36614969999936875
2,78,15,0.005997487393916139,0.011166241407356128,0.0017769118250771112,0.3604421000054572
2,34,15,0.009345765479576416,0.019879139197692994,0.003801059455347474,0.3648772000015015
